"Indexcd","Idxtrd01","Idxtrd08"
"000300","2019-08-07","-0.409700"
"000300","2019-08-08","1.321700"
"000300","2019-08-09","-0.974700"
"000300","2019-08-12","1.804700"
"000300","2019-08-13","-0.901700"
"000300","2019-08-14","0.454200"
"000300","2019-08-15","0.315000"
"000300","2019-08-16","0.447700"
"000300","2019-08-19","2.171000"
"000300","2019-08-20","-0.088700"
"000300","2019-08-21","-0.157700"
"000300","2019-08-22","0.310600"
"000300","2019-08-23","0.721200"
"000300","2019-08-26","-1.438200"
"000300","2019-08-27","1.355200"
"000300","2019-08-28","-0.376300"
"000300","2019-08-29","-0.326000"
"000300","2019-08-30","0.248000"
"000300","2019-09-02","1.282600"
"000300","2019-09-03","0.137500"
"000300","2019-09-04","0.840500"
"000300","2019-09-05","1.011900"
"000300","2019-09-06","0.590700"
"000300","2019-09-09","0.619000"
"000300","2019-09-10","-0.344400"
"000300","2019-09-11","-0.736600"
"000300","2019-09-12","1.075800"
"000300","2019-09-16","-0.369200"
"000300","2019-09-17","-1.680100"
"000300","2019-09-18","0.484800"
"000300","2019-09-19","0.365700"
"000300","2019-09-20","0.287200"
"000300","2019-09-23","-1.143100"
"000300","2019-09-24","0.267700"
"000300","2019-09-25","-0.771400"
"000300","2019-09-26","-0.771000"
"000300","2019-09-27","0.299800"
"000300","2019-09-30","-0.989600"
"000300","2019-10-08","0.606900"
"000300","2019-10-09","0.144900"
"000300","2019-10-10","0.817000"
"000300","2019-10-11","0.957100"
"000300","2019-10-14","1.061300"
"000300","2019-10-15","-0.429800"
"000300","2019-10-16","-0.344600"
"000300","2019-10-17","0.064700"
"000300","2019-10-18","-1.422700"
"000300","2019-10-21","0.296200"
"000300","2019-10-22","0.387600"
"000300","2019-10-23","-0.636500"
"000300","2019-10-24","-0.010800"
"000300","2019-10-25","0.674900"
"000300","2019-10-28","0.764600"
"000300","2019-10-29","-0.416600"
"000300","2019-10-30","-0.485900"
"000300","2019-10-31","-0.115000"
"000300","2019-11-01","1.688700"
"000300","2019-11-04","0.651100"
"000300","2019-11-05","0.620700"
"000300","2019-11-06","-0.448000"
"000300","2019-11-07","0.175500"
"000300","2019-11-08","-0.472600"
"000300","2019-11-11","-1.762700"
"000300","2019-11-12","0.018200"
"000300","2019-11-13","-0.095000"
"000300","2019-11-14","0.150600"
"000300","2019-11-15","-0.736500"
"000300","2019-11-18","0.795400"
"000300","2019-11-19","1.000800"
"000300","2019-11-20","-0.992500"
"000300","2019-11-21","-0.467400"
"000300","2019-11-22","-1.018200"
"000300","2019-11-25","0.732800"
"000300","2019-11-26","0.346700"
"000300","2019-11-27","-0.412000"
"000300","2019-11-28","-0.343600"
"000300","2019-11-29","-0.870800"
"000300","2019-12-02","0.193000"
"000300","2019-12-03","0.391800"
"000300","2019-12-04","-0.032900"
"000300","2019-12-05","0.767400"
"000300","2019-12-06","0.593400"
"000300","2019-12-09","-0.177800"
"000300","2019-12-10","0.126700"
"000300","2019-12-11","0.060600"
"000300","2019-12-12","-0.300400"
"000300","2019-12-13","1.984000"
"000300","2019-12-16","0.487000"
"000300","2019-12-17","1.360600"
"000300","2019-12-18","-0.223100"
"000300","2019-12-19","-0.139700"
"000300","2019-12-20","-0.245800"
"000300","2019-12-23","-1.248500"
"000300","2019-12-24","0.651900"
"000300","2019-12-25","-0.052400"
"000300","2019-12-26","0.880000"
"000300","2019-12-27","-0.098400"
"000300","2019-12-30","1.482000"
"000300","2019-12-31","0.366300"
"000300","2020-01-02","1.358700"
"000300","2020-01-03","-0.175200"
"000300","2020-01-06","-0.378000"
"000300","2020-01-07","0.749100"
"000300","2020-01-08","-1.151600"
"000300","2020-01-09","1.265800"
"000300","2020-01-10","-0.028500"
"000300","2020-01-13","0.980100"
"000300","2020-01-14","-0.335400"
"000300","2020-01-15","-0.552600"
"000300","2020-01-16","-0.424600"
"000300","2020-01-17","0.140000"
"000300","2020-01-20","0.745600"
"000300","2020-01-21","-1.708600"
"000300","2020-01-22","0.428300"
"000300","2020-01-23","-3.098600"
"000300","2020-02-03","-7.880900"
"000300","2020-02-04","2.637500"
"000300","2020-02-05","1.132900"
"000300","2020-02-06","1.861000"
"000300","2020-02-07","0.002400"
"000300","2020-02-10","0.413800"
"000300","2020-02-11","0.931000"
"000300","2020-02-12","0.808800"
"000300","2020-02-13","-0.615200"
"000300","2020-02-14","0.702400"
"000300","2020-02-17","2.249100"
"000300","2020-02-18","-0.488400"
"000300","2020-02-19","-0.152800"
"000300","2020-02-20","2.304100"
"000300","2020-02-21","0.116600"
"000300","2020-02-24","-0.401300"
"000300","2020-02-25","-0.217400"
"000300","2020-02-26","-1.232800"
"000300","2020-02-27","0.291200"
"000300","2020-02-28","-3.545400"
"000300","2020-03-02","3.289700"
"000300","2020-03-03","0.533100"
"000300","2020-03-04","0.579000"
"000300","2020-03-05","2.227700"
"000300","2020-03-06","-1.621600"
"000300","2020-03-09","-3.416100"
"000300","2020-03-10","2.141500"
"000300","2020-03-11","-1.330100"
"000300","2020-03-12","-1.924300"
"000300","2020-03-13","-1.407200"
"000300","2020-03-16","-4.299300"
"000300","2020-03-17","-0.487100"
"000300","2020-03-18","-1.979300"
"000300","2020-03-19","-1.297000"
"000300","2020-03-20","1.786800"
"000300","2020-03-23","-3.364600"
"000300","2020-03-24","2.685600"
"000300","2020-03-25","2.686900"
"000300","2020-03-26","-0.657400"
"000300","2020-03-27","0.324900"
"000300","2020-03-30","-0.969000"
"000300","2020-03-31","0.327800"
"000300","2020-04-01","-0.300600"
"000300","2020-04-02","1.617800"
"000300","2020-04-03","-0.570700"
"000300","2020-04-07","2.283800"
"000300","2020-04-08","-0.465400"
"000300","2020-04-09","0.329800"
"000300","2020-04-10","-0.623100"
"000300","2020-04-13","-0.422400"
"000300","2020-04-14","1.930100"
"000300","2020-04-15","-0.740700"
"000300","2020-04-16","0.132200"
"000300","2020-04-17","0.975900"
"000300","2020-04-20","0.363800"
"000300","2020-04-21","-1.178400"
"000300","2020-04-22","0.822900"
"000300","2020-04-23","-0.250800"
"000300","2020-04-24","-0.856000"
"000300","2020-04-27","0.679400"
"000300","2020-04-28","0.690000"
"000300","2020-04-29","0.464600"
"000300","2020-04-30","1.177800"
